Lick_bg_nearIR	Lick_bg_nearIR
Infrared	Infrared
nm	nm
	
2680.8401	791.110352
2680.9399	791.57312
2681.04	792.035278
2681.1401	792.49884
2681.24	792.961914
2681.3401	793.424988
2681.4399	793.88855
2681.54	794.352173
2681.6401	794.816284
2681.74	795.280945
2681.8401	795.745483
2681.9399	796.210083
2682.04	796.674988
2682.1401	797.140442
2682.24	797.605774
2682.3401	798.07135
2682.4399	798.537231
2682.54	799.00354
2682.6401	799.469727
2682.74	799.936707
2682.8401	800.40332
2682.9399	800.87085
2683.04	801.338074
2683.1401	801.805054
2683.24	802.273315
2683.3401	802.740784
2683.4399	803.20929
2683.54	803.677856
2683.6401	804.146179
2683.74	804.615601
2683.8401	805.085327
2683.9399	805.554199
2684.04	806.023438
2684.1401	806.493958
2684.24	806.963684
2684.3401	807.434692
2684.4399	807.904602
2684.54	808.375854
2684.6401	808.846741
2684.74	809.318237
2684.8401	809.789917
2684.9399	810.261292
2685.04	810.733521
2685.1401	811.205688
2685.24	811.677856
2685.3401	812.150513
2685.4399	812.623901
2685.54	813.096924
2685.6401	813.57019
2685.74	814.044006
2685.8401	814.517822
2685.9399	814.991577
2686.04	815.466492
2686.1401	815.941223
2686.24	816.416382
2686.3401	816.890564
2686.4399	817.366333
2686.54	817.842041
2686.6401	818.317322
2686.74	818.793579
2686.8401	819.269531
2686.9399	819.746277
2687.04	820.222778
2687.1401	820.699707
2687.24	821.176758
2687.3401	821.654297
2687.4399	822.132507
2687.54	822.609985
2687.6401	823.088684
2687.74	823.566772
2687.8401	824.045715
2687.9399	824.524292
2688.04	825.00354
2688.1401	825.482544
2688.24	825.96228
2688.3401	826.442383
2688.4399	826.922241
2688.54	827.402527
2688.6401	827.883423
2688.74	828.363892
2688.8401	828.844849
2688.9399	829.326172
2689.04	829.807922
2689.1401	830.289062
2689.24	830.771851
2689.3401	831.253723
2689.4399	831.735718
2689.54	832.21875
2689.6401	832.702026
2689.74	833.185242
2689.8401	833.668091
2689.9399	834.151855
2690.04	834.636047
2690.1401	835.119934
2690.24	835.604187
2690.3401	836.088745
2690.4399	836.573914
2690.54	837.058777
2690.6401	837.544434
2690.74	838.029907
2690.8401	838.516479
2690.9399	839.001343
2691.04	839.487915
2691.1401	839.974609
2691.24	840.461548
2691.3401	840.948425
2691.4399	841.435364
2691.54	841.923218
2691.6401	842.411133
2691.74	842.898926
2691.8401	843.387329
2691.9399	843.875488
2692.04	844.36438
2692.1401	844.853333
2692.24	845.342163
2692.3401	845.832336
2692.4399	846.321777
2692.54	846.811401
2692.6401	847.30188
2692.74	847.792358
2692.8401	848.282532
2692.9399	848.773315
2693.04	849.264832
2693.1401	849.756226
2693.24	850.247864
2693.3401	850.739624
2693.4399	851.231323
2693.54	851.723633
2693.6401	852.217102
2693.74	852.709595
2693.8401	853.202942
2693.9399	853.696167
2694.04	854.189453
2694.1401	854.683594
2694.24	855.177124
2694.3401	855.671509
2694.4399	856.166321
2694.54	856.660828
2694.6401	857.15625
2694.74	857.651978
2694.8401	858.147766
2694.9399	858.641968
2695.04	859.138977
2695.1401	859.635254
2695.24	860.131653
2695.3401	860.62854
2695.4399	861.125854
2695.54	861.62323
2695.6401	862.119751
2695.74	862.618042
2695.8401	863.115845
2695.9399	863.614563
2696.04	864.11261
2696.1401	864.611511
2696.24	865.111023
2696.3401	865.609497
2696.4399	866.109497
2696.54	866.608765
2696.6401	867.108765
2696.74	867.609009
2696.8401	868.10968
2696.9399	868.609985
2697.04	869.110718
2697.1401	869.612488
2697.24	870.113098
2697.3401	870.615417
2697.4399	871.117676
2697.54	871.619629
2697.6401	872.121948
2697.74	872.624023
2697.8401	873.127747
2697.9399	873.630859
2698.04	874.134094
2698.1401	874.638
2698.24	875.141785
2698.3401	875.646301
2698.4399	876.150085
2698.54	876.65509
2698.6401	877.159668
2698.74	877.665039
2698.8401	878.170593
2698.9399	878.676086
2699.04	879.181824
2699.1401	879.688354
2699.24	880.194336
2699.3401	880.701355
2699.4399	881.208374
2699.54	881.715149
2699.6401	882.223145
2699.74	882.730652
2699.8401	883.23761
2699.9399	883.74646
2700.04	884.254395
2700.1401	884.763794
2700.24	885.272278
2700.3401	885.781433
2700.4399	886.290527
2700.54	886.800415
2700.6401	887.310913
2700.74	887.820923
2700.8401	888.331238
2700.9399	888.841797
2701.04	889.352722
2701.1401	889.863892
2701.24	890.375
2701.3401	890.886719
2701.4399	891.398315
2701.54	891.911133
2701.6401	892.422974
2701.74	892.935913
2701.8401	893.449097
2701.9399	893.961914
2702.04	894.475769
2702.1401	894.989136
2702.24	895.503601
2702.3401	896.017944
2702.4399	896.53186
2702.54	897.046692
2702.6401	897.561523
2702.74	898.077026
2702.8401	898.591431
2702.9399	899.107788
2703.04	899.623901
2703.1401	900.139343
2703.24	900.656372
2703.3401	901.172974
2703.4399	901.69043
2703.54	902.206848
2703.6401	902.724976
2703.74	903.242371
2703.8401	903.759949
2703.9399	904.278687
2704.04	904.797241
2704.1401	905.315735
2704.24	905.834656
2704.3401	906.354492
2704.4399	906.873169
2704.54	907.393738
2704.6401	907.913269
2704.74	908.433472
2704.8401	908.954468
2704.9399	909.474609
2705.04	909.996582
2705.1401	910.517395
2705.24	911.038757
2705.3401	911.560364
2705.4399	912.082397
2705.54	912.605469
2705.6401	913.127441
2705.74	913.650696
2705.8401	914.173035
2705.9399	914.697388
2706.04	915.220886
2706.1401	915.744141
2706.24	916.268433
2706.3401	916.791992
2706.4399	917.317749
2706.54	917.84198
2706.6401	918.367554
2706.74	918.892761
2706.8401	919.418091
2706.9399	919.944153
2707.04	920.470215
2707.1401	920.996887
2707.24	921.523071
2707.3401	922.049988
2707.4399	922.577637
2707.54	923.104797
2707.6401	923.632996
2707.74	924.160522
2707.8401	924.688782
2707.9399	925.217163
2708.04	925.746216
2708.1401	926.274719
2708.24	926.804504
2708.3401	927.333862
2708.4399	927.863464
2708.54	928.393555
2708.6401	928.923218
2708.74	929.454773
2708.8401	929.984985
2708.9399	930.515991
2709.04	931.048157
2709.1401	931.57843
2709.24	932.110718
2709.3401	932.643372
2709.4399	933.175415
2709.54	933.708191
2709.6401	934.24054
2709.74	934.773438
2709.8401	935.307251
2709.9399	935.841614
2710.04	936.37561
2710.1401	936.909851
2710.24	937.443848
2710.3401	937.978333
2710.4399	938.513367
2710.54	939.048523
2710.6401	939.583679
2710.74	940.119019
2710.8401	940.655457
2710.9399	941.191711
2711.04	941.728699
2711.1401	942.26593
2711.24	942.801453
2711.3401	943.339844
2711.4399	943.877258
2711.54	944.415161
2711.6401	944.95282
2711.74	945.491577
2711.8401	946.030273
2711.9399	946.568359
2712.04	947.108398
2712.1401	947.646667
2712.24	948.187683
2712.3401	948.726685
2712.4399	949.267212
2712.54	949.807434
2712.6401	950.348267
2712.74	950.889465
2712.8401	951.430054
2712.9399	951.972351
2713.04	952.506042
2713.1401	952.973267
2713.24	953.527649
2713.3401	954.100464
2713.4399	954.59845
2713.54	955.225403
2713.6401	955.77063
2713.74	956.31311
2713.8401	956.857788
2713.9399	957.401672
2714.04	957.945801
2714.1401	958.490601
2714.24	959.035156
2714.3401	959.531067
2714.4399	959.916504
2714.54	960.604492
2714.6401	960.049316
2714.74	961.118958
2714.8401	960.335938
2714.9399	961.152527
2715.04	963.229858
2715.1401	963.918945
2715.24	964.499817
2715.3401	965.047546
2715.4399	965.595215
2715.54	966.113098
2715.6401	966.094727
2715.74	966.877136
2715.8401	965.456238
2715.9399	966.312134
2716.04	966.39386
2716.1401	968.121277
2716.24	969.428528
2716.3401	970.146301
2716.4399	970.918091
2716.54	971.523621
2716.6401	972.193176
2716.74	972.744934
2716.8401	973.296997
2716.9399	973.848816
2717.04	974.401184
2717.1401	974.954224
2717.24	975.506226
2717.3401	976.060364
2717.4399	976.613403
2717.54	977.16687
2717.6401	977.721375
2717.74	978.275085
2717.8401	978.8302
2717.9399	979.384094
2718.04	979.939575
2718.1401	980.4953
2718.24	981.050903
2718.3401	981.606812
2718.4399	982.162292
2718.54	982.719238
2718.6401	983.275269
2718.74	983.83252
2718.8401	984.38916
2718.9399	984.946594
2719.04	985.504761
2719.1401	986.062683
2719.24	986.621582
2719.3401	987.179504
2719.4399	987.738892
2719.54	988.298157
2719.6401	988.856934
2719.74	989.417297
2719.8401	989.975891
2719.9399	990.537292
2720.04	991.09729
2720.1401	991.658691
2720.24	992.218872
2720.3401	992.780273
2720.4399	993.342102
2720.54	993.902832
2720.6401	994.466003
2720.74	995.027954
2720.8401	995.590942
2720.9399	996.153442
2721.04	996.716614
2721.1401	997.280579
2721.24	997.843262
2721.3401	998.408203
2721.4399	998.971375
2721.54	999.536255
2721.6401	1000.100952
2721.74	1000.666199
2721.8401	1001.232056
2721.9399	1001.797363
2722.04	1002.363159
2722.1401	1002.929016
2722.24	1003.496582
2722.3401	1004.062622
2722.4399	1004.629578
2722.54	1005.196777
2722.6401	1005.764343
2722.74	1006.332397
2722.8401	1006.900024
2722.9399	1007.468384
2723.04	1008.036804
2723.1401	1008.605835
2723.24	1009.174988
2723.3401	1009.744446
2723.4399	1010.314636
2723.54	1010.883789
2723.6401	1011.454773
2723.74	1012.024597
2723.8401	1012.596008
2723.9399	1013.166992
2724.04	1013.737793
2724.1401	1014.310364
2724.24	1014.881531
2724.3401	1015.454224
2724.4399	1016.02655
2724.54	1016.599243
2724.6401	1017.17157
2724.74	1017.744629
2724.8401	1018.319641
2724.9399	1018.892212
2725.04	1019.466614
2725.1401	1020.041382
2725.24	1020.615845
2725.3401	1021.190796
2725.4399	1021.766418
2725.54	1022.341797
2725.6401	1022.916382
2725.74	1023.493835
2725.8401	1024.06958
2725.9399	1024.646362
2726.04	1025.223267
2726.1401	1025.800171
2726.24	1026.377808
2726.3401	1026.954834
2726.4399	1027.533203
2726.54	1028.110718
2726.6401	1028.689819
2726.74	1029.208618
2726.8401	1029.526001
2726.9399	1029.650391
2727.04	1029.7146
2727.1401	1029.855103
2727.24	1030.733154
2727.3401	1026.614868
2727.4399	1025.048584
2727.54	1027.68457
2727.6401	1032.880493
2727.74	1035.070312
2727.8401	1035.57019
2727.9399	1029.811035
2728.04	1024.287842
2728.1401	1032.964844
2728.24	1037.586182
2728.3401	1034.383179
2728.4399	1036.537109
2728.54	1030.280518
2728.6401	990.935242
2728.74	990.714722
2728.8401	976.120728
2728.9399	1012.525757
2729.04	1018.550598
2729.1401	962.821106
2729.24	976.174438
2729.3401	1036.224976
2729.4399	1020.917358
2729.54	1012.340454
2729.6401	1033.51001
2729.74	1033.9021
2729.8401	1004.959839
2729.9399	1023.195435
2730.04	1016.861206
2730.1401	1004.868469
2730.24	1019.836426
2730.3401	984.602173
2730.4399	939.490723
2730.54	937.825378
2730.6401	982.045044
2730.74	1030.851929
2730.8401	1052.947632
2730.9399	1053.830322
2731.0403	1050.672852
2731.1401	1023.70343
2731.24	1016.814087
2731.3401	999.102356
2731.4399	1043.456665
2731.5403	1021.263062
2731.6401	1052.812622
2731.74	1057.245361
2731.8401	1047.065674
2731.9399	1055.692627
2732.0403	1059.887329
2732.1401	1060.81958
2732.24	1061.534424
2732.3401	1062.128174
2732.4399	1062.342773
2732.5403	1058.236084
2732.6401	1060.901123
2732.74	1054.470947
2732.8401	1036.242798
2732.9399	1039.183594
2733.0403	1052.103027
2733.1401	1055.242188
2733.24	1057.244141
2733.3401	1062.885986
2733.4399	1058.134521
2733.5403	1062.712158
2733.6401	1065.123291
2733.74	1068.525146
2733.8401	1070.965454
2733.9399	1071.639038
2734.0403	1072.210571
2734.1401	1072.878052
2734.24	1073.478882
2734.3401	1074.07959
2734.4399	1074.679565
2734.5403	1075.279907
2734.6401	1075.881348
2734.74	1076.482178
2734.8401	1077.084351
2734.9399	1077.686157
2735.0403	1078.288818
2735.1401	1078.890625
2735.24	1079.494019
2735.3401	1080.096924
2735.4399	1080.699951
2735.5403	1081.304199
2735.6401	1081.907593
2735.74	1082.512451
2735.8401	1083.116577
2735.9399	1083.72168
2736.0403	1084.326416
2736.1401	1084.932007
2736.24	1085.447266
2736.3401	1085.390991
2736.4399	1086.0271
2736.5403	1086.429077
2736.6401	1086.049072
2736.74	1085.535522
2736.8401	1086.573853
2736.9399	1088.904907
2737.0403	1090.299438
2737.1401	1090.782593
2737.24	1091.076294
2737.3401	1091.997803
2737.4399	1092.825195
2737.5403	1093.438354
2737.6401	1094.047363
2737.74	1094.65686
2737.8401	1095.268555
2737.9399	1095.878174
2738.0403	1096.48938
2738.1401	1097.099854
2738.24	1097.712158
2738.3401	1098.32373
2738.4399	1098.935669
2738.5403	1099.547974
2738.6401	1100.159912
2738.74	1100.773804
2738.8401	1101.386475
2738.9399	1102.000732
2739.0403	1102.61438
2739.1401	1103.228394
2739.24	1103.842529
2739.3401	1104.457275
2739.4399	1105.07251
2739.5403	1105.687622
2739.6401	1106.303711
2739.74	1106.918701
2739.8401	1107.5354
2739.9399	1108.151611
2740.0403	1108.768799
2740.1401	1109.385498
2740.24	1110.001953
2740.3401	1110.620728
2740.4399	1111.237549
2740.5403	1111.856201
2740.6401	1112.474609
2740.74	1113.09314
2740.8401	1113.712036
2740.9399	1114.331299
2741.0403	1114.951782
2741.1401	1115.571533
2741.24	1116.19165
2741.3401	1116.812012
2741.4399	1117.432373
2741.5403	1118.053711
2741.6401	1118.67395
2741.74	1119.296631
2741.8401	1119.918701
2741.9399	1120.540283
2742.0403	1121.163208
2742.1401	1121.786255
2742.24	1122.410034
2742.3401	1123.032593
2742.4399	1123.657227
2742.5403	1124.281006
2742.6401	1124.90564
2742.74	1125.529541
2742.8401	1126.154297
2742.9399	1126.780273
2743.0403	1127.40564
2743.1401	1128.03125
2743.24	1128.657227
2743.3401	1129.283936
2743.4399	1129.910156
2743.5403	1130.186279
2743.6401	1128.672607
2743.74	1126.123413
2743.8401	1128.085693
2743.9399	1130.30896
2744.0403	1133.571533
2744.1401	1133.380981
2744.24	1131.176392
2744.3401	1135.155396
2744.4399	1136.168213
2744.5403	1136.491943
2744.6401	1137.439819
2744.74	1138.08374
2744.8401	1138.715576
2744.9399	1139.346436
2745.0403	1139.916748
2745.1401	1140.585205
2745.24	1141.242432
2745.3401	1141.87439
2745.4399	1142.50708
2745.5403	1143.140259
2745.6401	1143.772705
2745.74	1144.406616
2745.8401	1145.040161
2745.9399	1145.675049
2746.0403	1146.308472
2746.1401	1146.646118
2746.24	1147.236816
2746.3401	1148.212646
2746.4399	1148.850342
2746.5403	1149.182617
2746.6401	1144.441406
2746.74	1134.027832
2746.8401	1130.785889
2746.9399	1141.583618
2747.0403	1151.355835
2747.1401	1153.30603
2747.24	1153.945068
2747.3401	1154.584351
2747.4399	1155.222656
2747.5403	1155.859863
2747.6401	1155.348389
2747.74	1153.835571
2747.8401	1156.885986
2747.9399	1158.413452
2748.0403	1159.061279
2748.1401	1159.701416
2748.24	1160.315674
2748.3401	1160.972046
2748.4399	1161.625366
2748.5403	1162.267944
2748.6401	1162.909302
2748.74	1163.55188
2748.8401	1164.195068
2748.9399	1164.838867
2749.0403	1165.482178
2749.1401	1166.087158
2749.24	1166.530762
2749.3401	1167.380005
2749.4399	1167.985718
2749.5403	1168.644775
2749.6401	1169.348877
2749.74	1169.994385
2749.8401	1170.640015
2749.9399	1171.272583
2750.0403	1171.493408
2750.1401	1171.175781
2750.24	1171.891724
2750.3401	1173.416016
2750.4399	1174.503906
2750.5403	1175.169678
2750.6401	1175.818359
2750.74	1176.467163
2750.8401	1177.115967
2750.9399	1177.765015
2751.0403	1178.415771
2751.1401	1179.064453
2751.24	1179.713989
2751.3401	1180.365356
2751.4399	1181.015869
2751.5403	1181.667358
2751.6401	1182.318604
2751.74	1182.969971
2751.8401	1183.621704
2751.9399	1184.27417
2752.0403	1184.927734
2752.1401	1185.580322
2752.24	1186.233765
2752.3401	1186.886719
2752.4399	1187.541016
2752.5403	1188.195068
2752.6401	1188.848877
2752.74	1189.503784
2752.8401	1190.158813
2752.9399	1190.814819
2753.0403	1191.469116
2753.1401	1192.12561
2753.24	1192.781372
2753.3401	1193.438354
2753.4399	1194.095337
2753.5403	1194.752197
2753.6401	1195.410889
2753.74	1196.067017
2753.8401	1196.72583
2753.9399	1197.384155
2754.0403	1198.042969
2754.1401	1198.701904
2754.24	1199.361084
2754.3401	1200.021851
2754.4399	1200.680176
2754.5403	1201.342041
2754.6401	1202.001465
2754.74	1202.662109
2754.8401	1203.324585
2754.9399	1203.985596
2755.0403	1204.647217
2755.1401	1205.308838
2755.24	1205.972168
2755.3401	1206.634033
2755.4399	1207.297852
2755.5403	1207.961182
2755.6401	1208.624756
2755.74	1209.289429
2755.8401	1209.952393
2755.9399	1210.617432
2756.0403	1211.28186
2756.1401	1211.947388
2756.24	1212.612793
2756.3401	1213.278564
2756.4399	1213.945435
2756.5403	1214.611084
2756.6401	1215.277954
2756.74	1215.945557
2756.8401	1216.612793
2756.9399	1217.28125
2757.0403	1217.948486
2757.1401	1218.616821
2757.24	1219.285522
2757.3401	1219.954346
2757.4399	1220.623657
2757.5403	1221.293457
2757.6401	1221.962646
2757.74	1222.633789
2757.8401	1223.304077
2757.9399	1223.974365
2758.0403	1224.646484
2758.1401	1225.317139
2758.24	1225.98999
2758.3401	1226.661255
2758.4399	1227.333252
2758.5403	1228.006714
2758.6401	1228.678955
2758.74	1229.353271
2758.8401	1230.026367
2758.9399	1230.700195
2759.0403	1231.37439
2759.1401	1232.049194
2759.24	1232.724365
2759.3401	1233.39917
2759.4399	1234.074951
2759.5403	1234.75061
2759.6401	1235.42749
2759.74	1236.10376
2759.8401	1236.780029
2759.9399	1237.457397
2760.0403	1238.133789
2760.1401	1238.812378
2760.24	1239.490479
